T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
21.250	21.500	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.125	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.563	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.563	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.688	21.125	21.500	21.313	21.563	21.313	21.750	21.438	21.750	21.375	21.875	21.313	21.563	
21.188	21.438	21.313	21.750	21.188	21.500	21.313	21.563	21.375	21.750	21.500	21.813	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.500	21.313	21.750	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.250	21.438	21.313	21.750	21.125	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.750	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.250	21.438	21.250	21.688	21.125	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.750	21.313	21.500	
21.188	21.438	21.313	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.750	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.500	
21.188	21.438	21.250	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.250	21.438	21.250	21.688	21.188	21.438	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.250	21.438	21.313	21.750	21.188	21.500	21.250	21.500	21.313	21.813	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.313	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.313	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.688	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.375	21.250	21.688	21.125	21.500	21.250	21.500	21.250	21.750	21.375	21.688	21.375	21.750	21.250	21.500	
21.188	21.375	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.750	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.750	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.688	21.375	21.750	21.250	21.500	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.438	21.313	21.750	21.188	21.500	21.313	21.563	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.188	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.250	21.438	21.313	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.688	21.375	21.813	21.250	21.563	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.250	21.438	21.313	21.750	21.125	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.250	21.438	21.313	21.750	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.375	21.250	21.688	21.188	21.500	21.313	21.563	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.375	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.375	21.250	21.688	21.188	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.375	21.250	21.625	21.125	21.438	21.313	21.500	21.313	21.750	21.438	21.688	21.375	21.750	21.250	21.563	
21.188	21.438	21.250	21.688	21.125	21.438	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.500	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.250	21.500	21.250	21.688	21.188	21.500	21.250	21.500	21.375	21.813	21.438	21.750	21.375	21.750	21.250	21.500	
21.250	21.500	21.250	21.750	21.188	21.500	21.250	21.500	21.375	21.813	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.313	21.688	21.188	21.438	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.750	21.250	21.500	
21.250	21.438	21.313	21.688	21.188	21.438	21.250	21.500	21.375	21.750	21.438	21.750	21.375	21.750	21.250	21.500	
21.250	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.688	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.125	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.250	21.438	21.313	21.688	21.125	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.500	21.250	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.750	21.188	21.500	21.313	21.563	21.313	21.750	21.438	21.750	21.438	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.688	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.500	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.375	21.250	21.688	21.188	21.438	21.250	21.500	21.313	21.688	21.438	21.688	21.375	21.813	21.250	21.500	
21.188	21.375	21.250	21.688	21.188	21.438	21.250	21.500	21.313	21.688	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.313	21.688	21.188	21.438	21.250	21.500	21.313	21.750	21.375	21.688	21.375	21.750	21.250	21.563	
21.188	21.438	21.250	21.688	21.125	21.438	21.313	21.500	21.313	21.750	21.375	21.750	21.375	21.750	21.250	21.500	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.500	
21.250	21.500	21.313	21.750	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.500	21.313	21.750	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.688	21.188	21.438	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.500	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.313	21.813	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.813	21.438	21.750	21.375	21.750	21.313	21.500	
21.250	21.500	21.250	21.688	21.188	21.500	21.313	21.500	21.375	21.813	21.438	21.750	21.375	21.813	21.250	21.500	
21.250	21.500	21.250	21.688	21.188	21.500	21.250	21.500	21.375	21.813	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.750	21.250	21.500	
21.188	21.438	21.250	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.250	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.500	
21.188	21.438	21.250	21.688	21.188	21.438	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.750	21.250	21.563	
21.250	21.438	21.313	21.750	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.250	21.688	21.125	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.563	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.500	21.313	21.750	21.188	21.500	21.313	21.500	21.375	21.813	21.500	21.750	21.438	21.813	21.313	21.563	
21.250	21.500	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.813	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.500	21.250	21.750	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.500	21.313	21.750	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.500	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.750	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.250	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.500	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.125	21.438	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.750	21.250	21.500	
21.250	21.438	21.250	21.688	21.125	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.750	21.250	21.500	
21.188	21.438	21.313	21.750	21.188	21.500	21.313	21.500	21.375	21.750	21.500	21.750	21.375	21.813	21.313	21.500	
21.250	21.500	21.313	21.750	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.500	
21.188	21.438	21.250	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.750	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.375	21.250	21.688	21.125	21.500	21.313	21.563	21.313	21.688	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.375	21.313	21.688	21.125	21.438	21.313	21.500	21.313	21.688	21.438	21.750	21.313	21.813	21.250	21.563	
21.250	21.500	21.250	21.688	21.125	21.500	21.250	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.250	21.438	21.250	21.750	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.563	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.563	21.375	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.250	21.438	21.250	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.313	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.688	21.375	21.813	21.250	21.500	
21.188	21.375	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.375	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.250	21.438	21.313	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.750	21.250	21.563	
21.250	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.750	21.250	21.563	
21.188	21.438	21.313	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.313	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.313	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.438	21.313	21.500	21.313	21.750	21.438	21.750	21.313	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.688	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.688	21.313	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.750	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.563	
21.188	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.313	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.313	21.500	
21.188	21.438	21.250	21.688	21.125	21.500	21.313	21.500	21.313	21.750	21.375	21.688	21.375	21.813	21.313	21.563	
21.188	21.375	21.250	21.625	21.125	21.438	21.313	21.500	21.313	21.750	21.375	21.688	21.313	21.813	21.250	21.563	
21.188	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.313	21.813	21.250	21.563	
21.188	21.375	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.375	21.688	21.313	21.813	21.250	21.563	
21.188	21.438	21.250	21.625	21.125	21.438	21.250	21.500	21.313	21.688	21.375	21.750	21.375	21.750	21.250	21.500	
21.188	21.375	21.250	21.625	21.125	21.500	21.250	21.438	21.313	21.750	21.438	21.750	21.375	21.750	21.250	21.500	
21.188	21.438	21.313	21.688	21.188	21.500	21.313	21.500	21.375	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
21.188	21.438	21.313	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.375	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.688	21.438	21.688	21.375	21.750	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.375	21.688	21.375	21.750	21.250	21.500	
21.188	21.375	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.688	21.438	21.688	21.375	21.750	21.250	21.500	
21.188	21.375	21.250	21.688	21.125	21.438	21.313	21.500	21.250	21.688	21.375	21.688	21.313	21.750	21.250	21.500	
21.188	21.438	21.250	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.313	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.500	21.313	21.500	21.375	21.750	21.438	21.688	21.313	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.688	21.375	21.688	21.313	21.750	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.688	21.438	21.750	21.375	21.750	21.250	21.563	
21.188	21.375	21.250	21.688	21.125	21.500	21.313	21.500	21.313	21.688	21.375	21.750	21.375	21.750	21.250	21.563	
21.188	21.375	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.688	21.438	21.688	21.375	21.750	21.250	21.563	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.688	21.438	21.688	21.375	21.813	21.313	21.500	
21.188	21.375	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.688	21.375	21.688	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.438	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.125	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.500	
21.188	21.438	21.250	21.688	21.188	21.500	21.313	21.500	21.313	21.750	21.438	21.750	21.375	21.750	21.250	21.563	
21.188	21.438	21.250	21.688	21.188	21.500	21.250	21.500	21.313	21.750	21.438	21.750	21.375	21.813	21.250	21.563	
